admin_level,area_id,common_id,common_name,indicator_id,id,indicator_name,F/M,Unit,year,value
province,36,3,Violence,31,11576,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,9.3
province,36,3,Violence,31,11577,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,9.3
province,119,3,Violence,31,11578,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,10.4
province,37,3,Violence,31,11579,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,28.5
province,37,3,Violence,31,11580,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,62.6
province,40,3,Violence,31,11581,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,91.4
province,40,3,Violence,31,11582,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,42.8
province,21,3,Violence,31,11583,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,66.1
province,21,3,Violence,31,11584,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,47.5
province,21,3,Violence,31,11585,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2005,25.9
province,121,3,Violence,31,11586,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,5.5
province,120,3,Violence,31,11587,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,11.4
province,186,3,Violence,31,11588,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,70.5
province,186,3,Violence,31,11589,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,41.8
province,187,3,Violence,31,11590,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,62.6
province,122,3,Violence,31,11591,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,10.4
province,123,3,Violence,31,11592,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,13
province,124,3,Violence,31,11593,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,5.5
province,125,3,Violence,31,11594,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,10.4
province,126,3,Violence,31,11595,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,11.4
province,23,3,Violence,31,11596,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,67.3
province,23,3,Violence,31,11597,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,86.9
province,23,3,Violence,31,11598,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2005,14.9
province,23,3,Violence,31,11599,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2000,63.7
province,127,3,Violence,31,11600,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,13
province,24,3,Violence,31,11601,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2000,12.6
province,24,3,Violence,31,11602,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,47.9
province,24,3,Violence,31,11603,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,59.3
province,24,3,Violence,31,11604,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2005,59.3
province,188,3,Violence,31,11605,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,21.9
province,188,3,Violence,31,11606,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,39.5
province,189,3,Violence,31,11607,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,62.8
province,189,3,Violence,31,11608,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,27.4
province,190,3,Violence,31,11609,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,65
province,193,3,Violence,31,11610,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,70.5
province,193,3,Violence,31,11611,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,41.8
province,194,3,Violence,31,11612,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,70.5
province,194,3,Violence,31,11613,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,41.8
province,128,3,Violence,31,11614,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,10.4
province,129,3,Violence,31,11615,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,5.5
province,195,3,Violence,31,11616,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,65
province,130,3,Violence,31,11617,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,11.4
province,131,3,Violence,31,11618,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,11.4
province,132,3,Violence,31,11619,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,13
province,133,3,Violence,31,11620,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,13
province,39,3,Violence,31,11621,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,42
province,39,3,Violence,31,11622,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,59.6
province,38,3,Violence,31,11623,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,54.4
province,38,3,Violence,31,11624,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,23.6
province,196,3,Violence,31,11625,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,70.5
province,196,3,Violence,31,11626,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,41.8
province,197,3,Violence,31,11627,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,62.8
province,197,3,Violence,31,11628,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,27.4
province,41,3,Violence,31,11629,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,40.5
province,41,3,Violence,31,11630,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,23.8
province,42,3,Violence,31,11631,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,38.9
province,43,3,Violence,31,11632,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,80.1
province,43,3,Violence,31,11633,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2019,44.9
province,134,3,Violence,31,11634,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,10.4
province,135,3,Violence,31,11635,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2015,11.4
province,198,3,Violence,31,11636,Population aged 15-49 who believe a husband is justified in beating his wife/partner,female,percent,2010,65
province,59,3,Violence,32,11637,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,60,3,Violence,32,11638,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,26,3,Violence,32,11639,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,24.1
province,26,3,Violence,32,11640,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,36.8
province,104,3,Violence,32,11641,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,27,3,Violence,32,11642,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,23.4
province,27,3,Violence,32,11643,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,55.2
province,28,3,Violence,32,11644,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,12
province,28,3,Violence,32,11645,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,23.5
province,62,3,Violence,32,11646,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,63,3,Violence,32,11647,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,64,3,Violence,32,11648,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,65,3,Violence,32,11649,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,66,3,Violence,32,11650,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,29,3,Violence,32,11651,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,12.8
province,29,3,Violence,32,11652,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,43.4
province,68,3,Violence,32,11653,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,69,3,Violence,32,11654,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,70,3,Violence,32,11655,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,71,3,Violence,32,11656,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,30,3,Violence,32,11657,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,34.5
province,30,3,Violence,32,11658,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,76.8
province,72,3,Violence,32,11659,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,73,3,Violence,32,11660,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,74,3,Violence,32,11661,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,31,3,Violence,32,11662,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,70.3
province,31,3,Violence,32,11663,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,70.3
province,31,3,Violence,32,11664,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,7.7
province,31,3,Violence,32,11665,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,7.7
province,75,3,Violence,32,11666,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,76,3,Violence,32,11667,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,77,3,Violence,32,11668,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,78,3,Violence,32,11669,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,79,3,Violence,32,11670,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,33,3,Violence,32,11671,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,60
province,33,3,Violence,32,11672,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,14.1
province,32,3,Violence,32,11673,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,37.6
province,32,3,Violence,32,11674,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,66.3
province,81,3,Violence,32,11675,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,82,3,Violence,32,11676,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,83,3,Violence,32,11677,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,85,3,Violence,32,11678,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,86,3,Violence,32,11679,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,87,3,Violence,32,11680,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,88,3,Violence,32,11681,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,89,3,Violence,32,11682,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,84,3,Violence,32,11683,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,90,3,Violence,32,11684,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,91,3,Violence,32,11685,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,92,3,Violence,32,11686,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,93,3,Violence,32,11687,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,94,3,Violence,32,11688,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,34,3,Violence,32,11689,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,26.8
province,34,3,Violence,32,11690,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,8.1
province,95,3,Violence,32,11691,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,96,3,Violence,32,11692,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,97,3,Violence,32,11693,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,98,3,Violence,32,11694,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,99,3,Violence,32,11695,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,100,3,Violence,32,11696,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,101,3,Violence,32,11697,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,102,3,Violence,32,11698,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,103,3,Violence,32,11699,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,35,3,Violence,32,11700,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,24.1
province,35,3,Violence,32,11701,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,37.3
province,105,3,Violence,32,11702,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,106,3,Violence,32,11703,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,107,3,Violence,32,11704,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,108,3,Violence,32,11705,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,109,3,Violence,32,11706,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,110,3,Violence,32,11707,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,111,3,Violence,32,11708,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,112,3,Violence,32,11709,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,113,3,Violence,32,11710,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,114,3,Violence,32,11711,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,115,3,Violence,32,11712,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,116,3,Violence,32,11713,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,117,3,Violence,32,11714,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,118,3,Violence,32,11715,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,36,3,Violence,32,11716,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,3.7
province,36,3,Violence,32,11717,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,3.7
province,36,3,Violence,32,11718,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,72.8
province,36,3,Violence,32,11719,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,72.8
province,119,3,Violence,32,11720,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,37,3,Violence,32,11721,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,12.3
province,37,3,Violence,32,11722,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,67
province,40,3,Violence,32,11723,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,4.7
province,40,3,Violence,32,11724,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,78.7
province,121,3,Violence,32,11725,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,120,3,Violence,32,11726,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,122,3,Violence,32,11727,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,123,3,Violence,32,11728,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,124,3,Violence,32,11729,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,125,3,Violence,32,11730,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,126,3,Violence,32,11731,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,127,3,Violence,32,11732,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,128,3,Violence,32,11733,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,129,3,Violence,32,11734,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,5
province,130,3,Violence,32,11735,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,131,3,Violence,32,11736,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,132,3,Violence,32,11737,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,133,3,Violence,32,11738,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,9.2
province,39,3,Violence,32,11739,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,39.6
province,39,3,Violence,32,11740,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,7.8
province,38,3,Violence,32,11741,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,44.6
province,38,3,Violence,32,11742,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,7.6
province,41,3,Violence,32,11743,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,9.9
province,41,3,Violence,32,11744,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,18.2
province,42,3,Violence,32,11745,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,22.5
province,43,3,Violence,32,11746,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2019,56.2
province,43,3,Violence,32,11747,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,32.1
province,134,3,Violence,32,11748,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,11
province,135,3,Violence,32,11749,Population aged 15-49 who believe a husband is justified in beating his wife/partner,male,percent,2015,12.7
province,59,1,Empowerment,33,11750,Population in Municipal area,female,number,2015,2834518
province,59,1,Empowerment,33,11751,Population in Municipal area,female,number,2010,2855661
province,60,1,Empowerment,33,11752,Population in Municipal area,female,number,2010,4254363
province,60,1,Empowerment,33,11753,Population in Municipal area,female,number,2015,4539876
province,104,1,Empowerment,33,11754,Population in Municipal area,female,number,2010,4254363
province,104,1,Empowerment,33,11755,Population in Municipal area,female,number,2015,4539876
province,62,1,Empowerment,33,11756,Population in Municipal area,female,number,2015,2834518
province,62,1,Empowerment,33,11757,Population in Municipal area,female,number,2010,2855661
province,63,1,Empowerment,33,11758,Population in Municipal area,female,number,2015,2834518
province,63,1,Empowerment,33,11759,Population in Municipal area,female,number,2010,2855661
province,64,1,Empowerment,33,11760,Population in Municipal area,female,number,2015,4539876
province,64,1,Empowerment,33,11761,Population in Municipal area,female,number,2010,4254363
province,65,1,Empowerment,33,11762,Population in Municipal area,female,number,2015,4539876
province,65,1,Empowerment,33,11763,Population in Municipal area,female,number,2010,4254363
province,66,1,Empowerment,33,11764,Population in Municipal area,female,number,2015,2834518
province,66,1,Empowerment,33,11765,Population in Municipal area,female,number,2010,2855661
province,68,1,Empowerment,33,11766,Population in Municipal area,female,number,2010,2098951
province,68,1,Empowerment,33,11767,Population in Municipal area,female,number,2015,2081467
province,69,1,Empowerment,33,11768,Population in Municipal area,female,number,2010,2098951
province,69,1,Empowerment,33,11769,Population in Municipal area,female,number,2015,2081467
province,70,1,Empowerment,33,11770,Population in Municipal area,female,number,2010,4254363
province,70,1,Empowerment,33,11771,Population in Municipal area,female,number,2015,4539876
province,71,1,Empowerment,33,11772,Population in Municipal area,female,number,2010,1531379
province,71,1,Empowerment,33,11773,Population in Municipal area,female,number,2015,1587593
province,72,1,Empowerment,33,11774,Population in Municipal area,female,number,2010,2855661
province,72,1,Empowerment,33,11775,Population in Municipal area,female,number,2015,2834518
province,73,1,Empowerment,33,11776,Population in Municipal area,female,number,2010,2098951
province,73,1,Empowerment,33,11777,Population in Municipal area,female,number,2015,2081467
province,74,1,Empowerment,33,11778,Population in Municipal area,female,number,2010,4254363
province,74,1,Empowerment,33,11779,Population in Municipal area,female,number,2015,4539876
province,75,1,Empowerment,33,11780,Population in Municipal area,female,number,2015,2834518
province,75,1,Empowerment,33,11781,Population in Municipal area,female,number,2010,2855661
province,76,1,Empowerment,33,11782,Population in Municipal area,female,number,2010,1531379
province,76,1,Empowerment,33,11783,Population in Municipal area,female,number,2015,1587593
province,77,1,Empowerment,33,11784,Population in Municipal area,female,number,2015,2081467
province,77,1,Empowerment,33,11785,Population in Municipal area,female,number,2010,2098951
province,78,1,Empowerment,33,11786,Population in Municipal area,female,number,2015,2081467
province,78,1,Empowerment,33,11787,Population in Municipal area,female,number,2010,2098951
province,79,1,Empowerment,33,11788,Population in Municipal area,female,number,2015,2834518
province,79,1,Empowerment,33,11789,Population in Municipal area,female,number,2010,2855661
province,81,1,Empowerment,33,11790,Population in Municipal area,female,number,2010,2098951
province,81,1,Empowerment,33,11791,Population in Municipal area,female,number,2015,2081467
province,82,1,Empowerment,33,11792,Population in Municipal area,female,number,2010,2855661
province,82,1,Empowerment,33,11793,Population in Municipal area,female,number,2015,2834518
province,83,1,Empowerment,33,11794,Population in Municipal area,female,number,2010,2855661
province,83,1,Empowerment,33,11795,Population in Municipal area,female,number,2015,2834518
province,85,1,Empowerment,33,11796,Population in Municipal area,female,number,2015,4539876
province,85,1,Empowerment,33,11797,Population in Municipal area,female,number,2010,4254363
province,86,1,Empowerment,33,11798,Population in Municipal area,female,number,2015,2834518
province,86,1,Empowerment,33,11799,Population in Municipal area,female,number,2010,2855661
province,87,1,Empowerment,33,11800,Population in Municipal area,female,number,2015,2834518
province,87,1,Empowerment,33,11801,Population in Municipal area,female,number,2010,2855661
province,88,1,Empowerment,33,11802,Population in Municipal area,female,number,2010,2098951
province,88,1,Empowerment,33,11803,Population in Municipal area,female,number,2015,2081467
province,89,1,Empowerment,33,11804,Population in Municipal area,female,number,2015,1587593
province,89,1,Empowerment,33,11805,Population in Municipal area,female,number,2010,1531379
province,84,1,Empowerment,33,11806,Population in Municipal area,female,number,2015,4539876
province,84,1,Empowerment,33,11807,Population in Municipal area,female,number,2010,4254363
province,90,1,Empowerment,33,11808,Population in Municipal area,female,number,2010,2098951
province,90,1,Empowerment,33,11809,Population in Municipal area,female,number,2015,2081467
province,91,1,Empowerment,33,11810,Population in Municipal area,female,number,2010,1531379
province,91,1,Empowerment,33,11811,Population in Municipal area,female,number,2015,1587593
province,92,1,Empowerment,33,11812,Population in Municipal area,female,number,2010,2855661
province,92,1,Empowerment,33,11813,Population in Municipal area,female,number,2015,2834518
province,93,1,Empowerment,33,11814,Population in Municipal area,female,number,2010,2855661
province,93,1,Empowerment,33,11815,Population in Municipal area,female,number,2015,2834518
province,94,1,Empowerment,33,11816,Population in Municipal area,female,number,2010,4254363
province,94,1,Empowerment,33,11817,Population in Municipal area,female,number,2015,4539876
province,95,1,Empowerment,33,11818,Population in Municipal area,female,number,2010,4254363
province,95,1,Empowerment,33,11819,Population in Municipal area,female,number,2015,4539876
province,96,1,Empowerment,33,11820,Population in Municipal area,female,number,2010,1531379
province,96,1,Empowerment,33,11821,Population in Municipal area,female,number,2015,1587593
province,97,1,Empowerment,33,11822,Population in Municipal area,female,number,2010,1531379
province,97,1,Empowerment,33,11823,Population in Municipal area,female,number,2015,1587593
province,98,1,Empowerment,33,11824,Population in Municipal area,female,number,2010,1531379
province,98,1,Empowerment,33,11825,Population in Municipal area,female,number,2015,1587593
province,99,1,Empowerment,33,11826,Population in Municipal area,female,number,2010,2098951
province,99,1,Empowerment,33,11827,Population in Municipal area,female,number,2015,2081467
province,100,1,Empowerment,33,11828,Population in Municipal area,female,number,2010,2098951
province,100,1,Empowerment,33,11829,Population in Municipal area,female,number,2015,2081467
province,101,1,Empowerment,33,11830,Population in Municipal area,female,number,2015,4539876
province,101,1,Empowerment,33,11831,Population in Municipal area,female,number,2010,4254363
province,102,1,Empowerment,33,11832,Population in Municipal area,female,number,2015,2081467
province,102,1,Empowerment,33,11833,Population in Municipal area,female,number,2010,2098951
province,103,1,Empowerment,33,11834,Population in Municipal area,female,number,2015,2081467
province,103,1,Empowerment,33,11835,Population in Municipal area,female,number,2010,2098951
province,105,1,Empowerment,33,11836,Population in Municipal area,female,number,2015,2081467
province,105,1,Empowerment,33,11837,Population in Municipal area,female,number,2010,2098951
province,106,1,Empowerment,33,11838,Population in Municipal area,female,number,2010,1531379
province,106,1,Empowerment,33,11839,Population in Municipal area,female,number,2015,1587593
province,107,1,Empowerment,33,11840,Population in Municipal area,female,number,2010,4254363
province,107,1,Empowerment,33,11841,Population in Municipal area,female,number,2015,4539876
province,108,1,Empowerment,33,11842,Population in Municipal area,female,number,2015,4539876
province,108,1,Empowerment,33,11843,Population in Municipal area,female,number,2010,4254363
province,109,1,Empowerment,33,11844,Population in Municipal area,female,number,2015,1587593
province,109,1,Empowerment,33,11845,Population in Municipal area,female,number,2010,1531379
province,110,1,Empowerment,33,11846,Population in Municipal area,female,number,2010,4254363
province,110,1,Empowerment,33,11847,Population in Municipal area,female,number,2015,4539876
province,111,1,Empowerment,33,11848,Population in Municipal area,female,number,2015,4539876
province,111,1,Empowerment,33,11849,Population in Municipal area,female,number,2010,4254363
province,112,1,Empowerment,33,11850,Population in Municipal area,female,number,2015,2834518
province,112,1,Empowerment,33,11851,Population in Municipal area,female,number,2010,2855661
province,113,1,Empowerment,33,11852,Population in Municipal area,female,number,2010,4254363
province,113,1,Empowerment,33,11853,Population in Municipal area,female,number,2015,4539876
province,114,1,Empowerment,33,11854,Population in Municipal area,female,number,2010,2855661
province,114,1,Empowerment,33,11855,Population in Municipal area,female,number,2015,2834518
province,115,1,Empowerment,33,11856,Population in Municipal area,female,number,2010,4254363
province,115,1,Empowerment,33,11857,Population in Municipal area,female,number,2015,4539876
province,116,1,Empowerment,33,11858,Population in Municipal area,female,number,2015,4539876
province,116,1,Empowerment,33,11859,Population in Municipal area,female,number,2010,4254363
province,117,1,Empowerment,33,11860,Population in Municipal area,female,number,2015,4539876
province,117,1,Empowerment,33,11861,Population in Municipal area,female,number,2010,4254363
province,118,1,Empowerment,33,11862,Population in Municipal area,female,number,2010,4254363
province,118,1,Empowerment,33,11863,Population in Municipal area,female,number,2015,4539876
province,119,1,Empowerment,33,11864,Population in Municipal area,female,number,2015,1587593
province,119,1,Empowerment,33,11865,Population in Municipal area,female,number,2010,1531379
province,121,1,Empowerment,33,11866,Population in Municipal area,female,number,2010,4254363
province,121,1,Empowerment,33,11867,Population in Municipal area,female,number,2015,4539876
province,120,1,Empowerment,33,11868,Population in Municipal area,female,number,2010,2855661
province,120,1,Empowerment,33,11869,Population in Municipal area,female,number,2015,2834518
province,122,1,Empowerment,33,11870,Population in Municipal area,female,number,2010,1531379
